X,Y
-123.985001,50.216103
-123.990547,50.215828
-123.991096,50.211662
-123.988327,50.207497
-123.960564,50.18055
-123.946953,50.169441
-123.93721,50.163322
-123.923889,50.1586
-123.905838,50.15638
-123.888062,50.152489
-123.882767,50.150826
-123.871658,50.145546
-123.809158,50.099998
-123.8125,50.090546
-123.816391,50.086105
-123.857162,50.066883
-123.869331,50.058048
-123.875,50.054214
-123.878998,50.05238
-123.916,50.039883
-123.954659,50.029217
-123.99527,50.011665
-123.999161,50.006386
-124.0,50.000275
-123.999161,49.990547
-123.99527,49.961662
-123.992493,49.942764
-123.991096,49.93721
-123.988602,49.931664
-123.979721,49.916664
-123.967216,49.90638
-123.951401,49.895828
-123.919724,49.877769
-123.914719,49.873878
-123.911118,49.869713
-123.922234,49.834435
-123.926392,49.825829
-123.972778,49.80471
-123.978333,49.803047
-123.985817,49.802773
-123.991943,49.804436
-124.004181,49.810547
-124.010124,49.834602
-124.008621,49.841938
-124.007286,49.85677
-124.018066,49.909157
-124.021667,49.914154
-124.029449,49.920547
-124.037781,49.922493
-124.042221,49.921379
-124.044724,49.917496
-124.068893,49.878876
-124.071953,49.873322
-124.070282,49.869156
-124.062614,49.846329
-124.058777,49.841991
-124.058609,49.838326
-124.06028,49.835159
-124.084442,49.799164
-124.090286,49.79583
-124.145554,49.779716
-124.176941,49.773605
-124.185822,49.772766
-124.270279,49.768051
-124.404167,49.763329
-124.41362,49.763611
-124.429169,49.766388
-124.436394,49.768883
-124.511948,49.796104
-124.521667,49.804161
-124.524437,49.808327
-124.525833,49.813881
-124.525833,49.831665
-124.527496,49.837212
-124.532784,49.844437
-124.571953,49.874435
-124.591377,49.883049
-124.632217,49.899437
-124.702789,49.93499
-124.741943,49.958328
-124.773064,49.985825
-124.803329,50.020271
-124.825562,50.051384
-124.829727,50.061935
-124.828056,50.066666
-124.821404,50.06916
-124.813049,50.067497
-124.806953,50.063606
-124.767227,50.036385
-124.703339,49.995544
-124.66806,50.070274
-124.616943,50.179161
-124.601936,50.234993
-124.601387,50.238884
-124.604172,50.243881
-124.631104,50.279716
-124.638901,50.286942
-124.665009,50.303879
-124.708618,50.318329
-124.713623,50.321938
-124.715012,50.327492
-124.657784,50.386108
-124.651947,50.38916
-124.626099,50.398331
-124.601936,50.402771
-124.580551,50.39999
-124.575554,50.398994
-124.571228,50.397495
-124.549988,50.393883
-124.533623,50.395828
-124.519997,50.399994
-124.434158,50.431664
-124.420547,50.43721
-124.398621,50.450546
-124.383057,50.462212
-124.361389,50.479713
-124.351936,50.487495
-124.348053,50.492218
-124.345284,50.49749
-124.347778,50.502495
-124.35527,50.504997
-124.363892,50.503883
-124.378601,50.499161
-124.384453,50.496101
-124.39389,50.488884
-124.397781,50.484161
-124.400558,50.478874
-124.404449,50.474159
-124.409157,50.470268
-124.42749,50.462212
-124.518341,50.432213
-124.583832,50.414051
-124.588333,50.413383
-124.599998,50.413048
-124.71167,50.375549
-124.739166,50.351936
-124.803329,50.317772
-124.815826,50.31221
-124.830002,50.309433
-124.850563,50.309715
-124.939163,50.325272
-125.063889,50.317772
-125.072243,50.319443
-125.078339,50.322495
-125.084167,50.32972
-125.088898,50.346382
-125.087509,50.357216
-125.056664,50.476936
-125.051941,50.48082
-125.044998,50.48333
-125.026672,50.483047
-125.018066,50.484161
-124.971123,50.498047
-124.965286,50.501106
-124.880829,50.560547
-124.859734,50.585823
-124.858047,50.590546
-124.854446,50.691376
-124.868881,50.764999
-124.878052,50.811378
-124.867493,50.817772
-124.789436,50.881104
-124.786942,50.884438
-124.787514,50.88916
-124.799988,50.913048
-124.80278,50.918053
-124.805832,50.92083
-124.819168,50.926384
-124.849991,50.935265
-124.854172,50.935547
-124.861389,50.928879
-124.924438,50.834717
-124.944992,50.775269
-124.912216,50.699432
-124.901398,50.630272
-124.901947,50.62471
-124.90361,50.619987
-124.911118,50.611382
-124.928879,50.596382
-125.026947,50.540833
-125.099442,50.5
-125.104172,50.496941
-125.112778,50.487495
-125.116943,50.478043
-125.118607,50.471931
-125.111938,50.452492
-125.111389,50.447769
-125.112213,50.442215
-125.114723,50.436935
-125.119453,50.43277
-125.125267,50.429718
-125.170273,50.412491
-125.17778,50.411377
-125.1875,50.412491
-125.195831,50.414711
-125.202217,50.417213
-125.20723,50.42083
-125.246109,50.462212
-125.336121,50.479713
-125.40361,50.473602
-125.421661,50.465271
-125.442757,50.459435
-125.460281,50.457214
-125.488327,50.456383
-125.544449,50.490379
-125.548111,50.49205
-125.549286,50.494549
-125.549614,50.497547
-125.549118,50.501545
-125.532227,50.627213
-125.519447,50.647217
-125.511948,50.657211
-125.507233,50.661102
-125.500557,50.663048
-125.481949,50.664993
-125.467499,50.668602
-125.456123,50.674995
-125.451401,50.678879
-125.428047,50.705551
-125.425552,50.710823
-125.43277,50.713882
-125.443604,50.714157
-125.458893,50.713608
-125.4664,50.713051
-125.473328,50.70916
-125.537781,50.669991
-125.547234,50.661934
-125.558327,50.648048
-125.563889,50.637215
-125.568069,50.627213
-125.571671,50.611382
-125.572243,50.60527
-125.5849,50.571323
-125.582069,50.565823
-125.580391,50.563656
-125.580055,50.559994
-125.586235,50.536659
-125.610229,50.489326
-125.612389,50.486492
-125.637222,50.445541
-125.651672,50.441376
-125.69249,50.429993
-125.700287,50.428047
-125.705841,50.427773
-125.71611,50.432213
-125.846657,50.502777
-125.864723,50.49527
-125.930283,50.473602
-125.952217,50.46888
-125.968613,50.46888
-126.063316,50.470825
-126.159157,50.484993
-126.193329,50.490273
-126.267776,50.504997
-126.275009,50.5075
-126.279167,50.511665
-126.280838,50.515831
-126.279449,50.520546
-126.276947,50.524712
-126.226707,50.536285
-126.186653,50.548405
-126.1856,50.566322
-126.238052,50.591377
-126.251678,50.609718
-126.264183,50.615547
-126.275009,50.627487
-126.274719,50.63166
-126.266953,50.63472
-126.020065,50.66188
-126.014725,50.662048
-125.908562,50.664047
-125.738327,50.682213
-125.693878,50.704712
-125.622498,50.75
-125.617767,50.754166
-125.54306,50.863884
-125.537781,50.871933
-125.51001,50.921661
-125.507233,50.926941
-125.505569,50.933327
-125.506668,50.945541
-125.508347,50.951103
-125.551666,51.042221
-125.565552,51.056381
-125.58168,51.07222
-125.593063,51.07888
-125.610817,51.087769
-125.633904,51.096939
-125.637222,51.096382
-125.638901,51.090271
-125.639183,51.077217
-125.638062,51.066101
-125.583328,50.974709
-125.610283,50.89888
-125.691101,50.771378
-125.73111,50.73555
-125.815277,50.707214
-125.963837,50.68866
-126.125168,50.678989
-126.131004,50.678658
-126.133667,50.678825
-126.138,50.681828
-126.139175,50.683495
-126.222229,50.691101
-126.213623,50.70388
-126.208893,50.707771
-126.203339,50.711105
-126.111656,50.753883
-126.198883,50.855827
-126.269447,50.858047
-126.376099,50.85527
-126.397507,50.848602
-126.403061,50.845268
-126.421661,50.829437
-126.42749,50.826103
-126.434158,50.823608
-126.443047,50.821663
-126.493332,50.816383
-126.55278,50.834717
-126.556953,50.838882
-126.559723,50.84388
-126.557503,50.876656
-126.553596,50.881378
-126.536118,50.898048
-126.531387,50.901932
-126.501106,50.9161
-126.494453,50.918053
-126.483322,50.919159
-126.474716,50.917496
-126.468613,50.914436
-126.464447,50.910271
-126.458054,50.907211
-126.368332,50.901932
-126.358337,50.901382
-126.246384,50.898605
-126.22583,50.898605
-126.210281,50.902771
-126.204453,50.905548
-126.183884,50.918602
-126.175552,50.925827
-126.170273,50.936653
-126.171661,50.946381
-126.174713,50.950546
-126.17778,50.951385
-126.181107,50.950829
-126.188889,50.948875
-126.200287,50.94249
-126.205002,50.938324
-126.215561,50.931107
-126.228882,50.926102
-126.245537,50.923325
-126.308609,50.92527
-126.412216,50.936104
-126.426392,50.938599
-126.5625,50.907768
-126.568336,50.903877
-126.580841,50.898605
-126.661392,50.86805
-126.67778,50.866386
-126.721657,50.876099
-126.806381,50.909157
-126.819168,50.915825
-126.902618,50.905098
-126.905952,50.904102
-126.917114,50.903439
-127.014717,50.903877
-127.04805,50.910271
-127.085564,50.921379
-127.112213,50.931107
-127.164169,50.932495
-127.176392,50.929161
-127.179993,50.925827
-127.178047,50.920273
-127.171661,50.917496
-127.062767,50.885269
-127.018837,50.868267
-127.00766,50.867939
-126.976158,50.870438
-126.971664,50.869938
-126.96917,50.869106
-126.965996,50.866936
-126.96682,50.864101
-127.014717,50.819443
-127.022507,50.817497
-127.033333,50.817772
-127.047234,50.821663
-127.05777,50.828049
-127.061661,50.832214
-127.066963,50.835823
-127.073334,50.838882
-127.132767,50.862213
-127.243607,50.89666
-127.334442,50.906937
-127.398621,50.926384
-127.430557,50.940544
-127.535278,51.000549
-127.53833,51.005554
-127.538063,51.008331
-127.502792,51.097488
-127.495003,51.099159
-127.477493,51.097488
-127.435822,51.082771
-127.40889,51.071938
-127.393066,51.064713
-127.381378,51.059715
-127.368332,51.055267
-127.354446,51.051659
-127.330566,51.048332
-127.242493,51.041382
-127.236107,51.041107
-127.218613,51.040833
-127.096123,51.043884
-126.998734,51.058884
-126.979561,51.062881
-126.948402,51.067051
-126.873398,51.072884
-126.86673,51.072716
-126.826569,51.067051
-126.816895,51.064716
-126.691673,51.11055
-126.686943,51.114716
-126.652786,51.149994
-126.651398,51.15332
-126.651108,51.157494
-126.654449,51.185822
-126.655273,51.187767
-126.65834,51.192764
-126.662514,51.194992
-126.675827,51.193878
-126.679169,51.192764
-126.681671,51.188599
-126.682503,51.176384
-126.681671,51.172768
-126.683319,51.165268
-126.688316,51.157211
-126.696663,51.147774
-126.717499,51.132767
-126.840553,51.094936
-126.84655,51.093105
-126.855896,51.092102
-126.927887,51.084938
-127.141113,51.060272
-127.19249,51.057213
-127.206673,51.056381
-127.238327,51.056938
-127.326683,51.059715
-127.340843,51.060822
-127.359161,51.063324
-127.388611,51.068054
-127.492737,51.114883
-127.50985,51.117359
-127.53376,51.108082
-127.556107,51.099998
-127.631943,51.091934
-127.649437,51.092216
-127.666656,51.095268
-127.679443,51.101105
-127.789993,51.165543
-127.796112,51.197212
-127.795837,51.202217
-127.787216,51.226097
-127.784729,51.231377
-127.761948,51.249435
-127.599731,51.289436
-127.593063,51.290833
-127.565552,51.293053
-127.539993,51.294441
-127.451401,51.291939
-127.40361,51.282494
-127.375549,51.274437
-127.364723,51.274162
-127.23111,51.28611
-127.222229,51.287216
-127.214447,51.29055
-127.203888,51.298607
-127.143341,51.318329
-127.133057,51.325554
-127.126938,51.334991
-127.117767,51.357498
-127.111107,51.377213
-127.109734,51.383331
-127.110283,51.389717
-127.115829,51.391663
-127.122498,51.38916
-127.130547,51.381935
-127.134171,51.377213
-127.144173,51.358047
-127.182503,51.326942
-127.188049,51.323608
-127.208344,51.315826
-127.247498,51.306381
-127.280563,51.301102
-127.290558,51.300545
-127.367493,51.298882
-127.395844,51.302216
-127.452217,51.315826
-127.462784,51.34166
-127.554443,51.332497
-127.570007,51.328606
-127.754997,51.319443
-127.763901,51.319443
-127.772507,51.321106
-127.778877,51.324715
-127.784157,51.333054
-127.787781,51.348877
-127.783073,51.356941
-127.778343,51.361107
-127.741096,51.380272
-127.727493,51.385551
-127.693329,51.390831
-127.684433,51.390831
-127.650558,51.408043
-127.551666,51.468323
-127.515839,51.519157
-127.513062,51.529991
-127.512787,51.535553
-127.515289,51.547218
-127.521118,51.563881
-127.516403,51.587769
-127.515007,51.59388
-127.508904,51.604713
-127.500557,51.613609
-127.488052,51.619438
-127.444443,51.62999
-127.376099,51.644997
-127.325844,51.651382
-127.233322,51.662491
-127.09584,51.668053
-126.953445,51.658325
-126.946938,51.657658
-126.937782,51.655327
-126.883774,51.649494
-126.708054,51.641937
-126.66333,51.64888
-126.655273,51.651382
-126.620003,51.679993
-126.606949,51.70694
-126.60527,51.713051
-126.605827,51.719437
-126.607773,51.724991
-126.635559,51.769714
-126.63945,51.77388
-126.660278,51.792221
-126.665283,51.772491
-126.666656,51.766388
-126.662514,51.747215
-126.653877,51.732491
-126.643623,51.719154
-126.639999,51.709991
-126.641388,51.705269
-126.64389,51.701103
-126.647507,51.697769
-126.693047,51.664711
-126.703056,51.664436
-126.915215,51.682438
-126.964218,51.686604
-126.977882,51.690605
-127.053879,51.697769
-127.075012,51.697769
-127.140556,51.694435
-127.27417,51.683327
-127.399986,51.669716
-127.415833,51.665825
-127.425827,51.666664
-127.43222,51.668327
-127.435547,51.671104
-127.439713,51.674713
-127.441673,51.680275
-127.42749,51.731934
-127.364441,51.768326
-127.361938,51.77166
-127.359444,51.777214
-127.339172,51.839157
-127.337219,51.851387
-127.339996,51.861107
-127.345551,51.864159
-127.351097,51.863609
-127.356949,51.860275
-127.448334,51.777214
-127.571953,51.70694
-127.585564,51.677773
-127.546387,51.627487
-127.558609,51.543884
-127.561111,51.538605
-127.574173,51.518883
-127.58139,51.509438
-127.635834,51.460548
-127.640289,51.458603
-127.659157,51.457497
-127.70639,51.456383
-127.7164,51.457214
-127.723892,51.459435
-127.730293,51.463051
-127.75473,51.479988
-127.759171,51.484161
-127.760834,51.489716
-127.759743,51.494438
-127.744164,51.498329
-127.712784,51.50444
-127.787216,51.560272
-127.874161,51.663322
-127.878052,51.673882
-127.889999,51.798332
-127.88945,51.80777
-127.886124,51.852219
-127.884743,51.858604
-127.86972,51.895271
-127.866096,51.899994
-127.861656,51.90416
-127.833069,51.919991
-127.820557,51.926659
-127.796387,51.938599
-127.789719,51.941101
-127.766113,51.946938
-127.738052,51.949715
-127.664436,51.95388
-127.655273,52.040276
-127.653877,52.046387
-127.651398,52.051659
-127.645279,52.061935
-127.62944,52.088326
-127.625816,52.093048
-127.617493,52.101936
-127.580292,52.129158
-127.525558,52.147217
-127.499443,52.151657
-127.48056,52.1511
-127.477219,52.150543
-127.465286,52.143883
-127.461403,52.133049
-127.462509,52.112495
-127.46611,52.107773
-127.475563,52.099716
-127.482498,52.096939
-127.498337,52.093323
-127.508347,52.093323
-127.518341,52.094437
-127.527222,52.095825
-127.535004,52.098877
-127.55278,52.101105
-127.562767,52.10083
-127.571671,52.098877
-127.584442,52.093605
-127.588898,52.089714
-127.614166,52.035828
-127.613327,52.032494
-127.594162,52.035553
-127.586121,52.038048
-127.420837,52.12027
-127.433609,52.13166
-127.450562,52.169159
-127.452499,52.173882
-127.453056,52.179993
-127.449722,52.18277
-127.376099,52.216934
-127.354172,52.224709
-127.33139,52.23027
-127.300278,52.228325
-127.291107,52.229431
-127.284439,52.231934
-127.24527,52.248878
-127.239441,52.25222
-127.193047,52.290833
-127.185822,52.30027
-127.17749,52.309715
-127.171661,52.312492
-127.16362,52.314156
-127.04277,52.309158
-127.012512,52.306381
-127.004997,52.303604
-126.998611,52.298607
-126.964447,52.27166
-126.945267,52.256104
-126.938049,52.246941
-126.936111,52.241379
-126.935547,52.235268
-126.827499,52.128044
-126.751953,52.078606
-126.711937,52.044441
-126.694153,52.028877
-126.691101,52.02388
-126.683884,51.999718
-126.678047,51.990547
-126.673889,51.986382
-126.669449,51.983604
-126.668327,51.98555
-126.66777,51.991104
-126.665833,52.03138
-126.666656,52.036385
-126.669724,52.041939
-126.738052,52.113052
-126.763634,52.132492
-126.81723,52.1661
-126.831123,52.171936
-126.85556,52.178047
-126.863052,52.181107
-126.88028,52.190544
-126.900558,52.205269
-126.906662,52.215271
-126.940826,52.303879
-126.940277,52.310822
-126.936111,52.322495
-126.932503,52.327217
-126.920837,52.333603
-126.873611,52.35083
-126.820847,52.363884
-126.814163,52.365273
-126.788887,52.369987
-126.776672,52.37027
-126.761948,52.370544
-126.736389,52.366386
-126.731667,52.367767
-126.732498,52.373878
-126.736656,52.378044
-126.751678,52.388329
-126.763634,52.393326
-126.79277,52.395546
-126.910278,52.373878
-126.926102,52.370827
-126.941101,52.366386
-126.948036,52.363884
-126.959732,52.357216
-126.969727,52.34166
-126.974442,52.337769
-126.981377,52.335266
-127.002792,52.334991
-127.082497,52.334991
-127.141113,52.348045
-127.157784,52.352493
-127.186394,52.380821
-127.228058,52.453049
-127.236107,52.505554
-127.236656,52.511665
-127.234161,52.517212
-127.196953,52.549995
-127.186394,52.55777
-127.081123,52.613052
-127.074173,52.616386
-127.059158,52.620827
-127.004463,52.626938
-126.996384,52.628601
-126.989441,52.631935
-126.979721,52.639435
-126.976097,52.643883
-126.924713,52.714714
-126.922234,52.71888
-126.921661,52.725822
-126.922501,52.731102
-126.966949,52.828606
-126.971123,52.832771
-126.975281,52.835548
-126.983322,52.837769
-127.017776,52.845543
-127.021393,52.827774
-127.018341,52.823608
-127.007782,52.808884
-126.980827,52.724434
-126.98111,52.717491
-126.985283,52.707497
-127.042503,52.647774
-127.047379,52.643463
-127.055618,52.641815
-127.134453,52.609436
-127.240547,52.55777
-127.257233,52.54583
-127.280838,52.509163
-127.282227,52.503052
-127.280289,52.49749
-127.276108,52.493324
-127.265289,52.48555
-127.258057,52.477211
-127.258347,52.473045
-127.261948,52.467491
-127.266663,52.464157
-127.333458,52.433895
-127.400826,52.424431
-127.465416,52.395477
-127.489357,52.362072
-127.611656,52.294716
-127.618332,52.291939
-127.72139,52.274712
-127.73056,52.273605
-127.739441,52.27388
-127.746109,52.276657
-127.75029,52.281662
-127.804718,52.248878
-127.842773,52.224159
-127.845284,52.219437
-127.852493,52.209991
-127.858337,52.206657
-127.863892,52.207497
-127.869164,52.211105
-127.871109,52.216385
-127.873047,52.22332
-127.905273,52.278877
-127.867767,52.494995
-127.867767,52.500549
-127.86972,52.506104
-127.875,52.510277
-127.881668,52.512497
-127.891953,52.513329
-127.899986,52.509995
-127.924889,52.443886
-127.929718,52.427547
-127.928543,52.424213
-127.92588,52.421215
-127.916718,52.414879
-127.909058,52.407383
-127.905891,52.40155
-127.905388,52.397884
-127.956947,52.32444
-127.963898,52.321663
-127.972778,52.323326
-127.995003,52.330551
-128.008057,52.336937
-128.012512,52.341103
-128.05722,52.394714
-128.059174,52.400269
-128.068329,52.447769
-128.066956,52.45388
-128.059448,52.470268
-128.051117,52.478874
-128.041962,52.48777
-128.032501,52.49527
-128.00946,52.508606
-127.977219,52.519714
-127.969162,52.52166
-127.961403,52.51944
-127.956123,52.515831
-127.896118,52.542221
-127.891388,52.546387
-127.887787,52.551102
-127.87999,52.574165
-127.879707,52.57972
-127.887512,52.577774
-128.029175,52.541664
-128.040833,52.535828
-128.099731,52.503052
-128.104935,52.492382
-128.118317,52.465546
-128.148346,52.422218
-128.225006,52.330826
-128.233307,52.321938
-128.278625,52.280823
-128.283325,52.276657
-128.28891,52.273323
-128.295837,52.270828
-128.304993,52.26944
-128.39389,52.291382
-128.329712,52.380272
-128.297516,52.400543
-128.290833,52.401657
-128.280853,52.400826
-128.27417,52.398048
-128.267517,52.39666
-128.260559,52.399162
-128.255859,52.40332
-128.224426,52.459717
-128.221924,52.465271
-128.220551,52.471375
-128.2211,52.484436
-128.228607,52.523048
-128.23056,52.528328
-128.238312,52.536659
-128.242218,52.547775
-128.241943,52.55471
-128.239166,52.56694
-128.185272,52.671104
-128.145844,52.719986
-128.120544,52.757217
-128.131653,52.876381
-128.170013,52.856659
-128.175018,52.851936
-128.223053,52.812492
-128.228882,52.808601
-128.23526,52.805824
-128.249725,52.801384
-128.274445,52.799438
-128.300293,52.80027
-128.339996,52.80555
-128.426117,52.817497
-128.436127,52.818886
-128.441101,52.822769
-128.487762,52.873604
-128.493591,52.882767
-128.495544,52.887497
-128.498871,52.903603
-128.506409,52.963051
-128.515564,53.019989
-128.539734,53.131935
-128.625549,53.202217
-128.661407,53.202217
-128.660828,53.196938
-128.663055,53.190826
-128.667236,53.187492
-128.676666,53.187767
-128.685272,53.18943
-128.701111,53.195541
-128.78833,53.239716
-128.794739,53.243324
-128.848877,53.275826
-128.858887,53.283607
-128.866394,53.292221
-128.869446,53.297218
-128.878326,53.316383
-128.88559,53.374378
-128.887985,53.424965
-128.92186,53.453602
-128.959167,53.502777
-128.973328,53.547493
-128.972778,53.553047
-128.966095,53.556099
-128.804993,53.569992
-128.795013,53.568604
-128.78833,53.564995
-128.783325,53.561104
-128.779724,53.556938
-128.692505,53.485268
-128.558624,53.413879
-128.523621,53.39666
-128.446014,53.413158
-128.445175,53.415993
-128.429504,53.429825
-128.189728,53.459991
-128.159454,53.455826
-128.148621,53.453606
-128.131927,53.448875
-128.105255,53.440544
-128.093872,53.433052
-128.070816,53.394115
-128.034882,53.369289
-128.005981,53.347057
-127.95195,53.326103
-127.949997,53.321381
-127.951683,53.30999
-127.953888,53.304161
-127.956947,53.28138
-127.955276,53.265831
-127.951111,53.256386
-127.946114,53.25222
-127.875267,53.224434
-127.87027,53.222763
-127.868607,53.233879
-127.867767,53.239716
-127.871384,53.244156
-127.9226,53.273685
-127.932976,53.293324
-127.92408,53.318153
-127.925934,53.33075
-127.988052,53.353882
-128.071655,53.431381
-128.093872,53.451935
-128.126923,53.481102
-128.165283,53.483879
-128.183319,53.484161
-128.301392,53.478325
-128.451874,53.503323
-128.4534,53.499657
-128.456406,53.496822
-128.481567,53.487988
-128.490219,53.485325
-128.533401,53.478325
-128.544571,53.478992
-128.549377,53.480824
-128.813049,53.619156
-128.81665,53.623322
-128.818054,53.644714
-128.817505,53.650269
-128.813904,53.656937
-128.808899,53.661659
-128.78418,53.675552
-128.772797,53.73333
-128.793884,53.764999
-128.793335,53.770546
-128.791107,53.776657
-128.770569,53.79583
-128.677673,53.839775
-128.673843,53.841606
-128.665512,53.844608
-128.660675,53.84544
-128.655838,53.843605
-128.644821,53.837105
-128.641663,53.83477
-128.603607,53.842216
-128.593872,53.839714
-128.477203,53.828606
-128.471375,53.832497
-128.475555,53.842216
-128.482758,53.85083
-128.489441,53.854164
-128.498871,53.856941
-128.51001,53.859161
-128.530304,53.861664
-128.53833,53.860275
-128.545013,53.857216
-128.55307,53.856102
-128.617264,53.868546
-128.659622,53.882885
-128.662598,53.885216
-128.664612,53.888218
-128.679031,53.907524
-128.678696,53.910858
-128.66687,53.922859
-128.660721,53.928524
-128.648071,53.949432
-128.639465,53.960548
-128.598328,54.026939
-128.600555,54.031662
-128.609161,54.03138
-128.616638,54.02916
-128.678619,54.003609
-128.685272,54.000832
-128.688904,53.994156
-128.695557,53.976097
-128.722839,53.944046
-128.724991,53.940216
-128.727661,53.93671
-128.731003,53.933548
-128.799438,53.874992
-128.915283,53.787216
-128.931946,53.774712
-128.983612,53.762215
-129.10498,53.720268
-129.118042,53.714157
-129.123596,53.710274
-129.217499,53.640274
